"OwnerUserId","Pearson","Kendall","Spearman"
1159,0.865124285138082,0.733333333333333,0.828571428571429
535,0.860219596734681,0.85106449634699,0.9456108576893
1851,0.734033629218464,0.487950036474267,0.684712471648625
15715,0.702471472494164,0.690065559342354,0.782690898130805
3053,0.680529456145489,0.466666666666667,0.714285714285714
1061,0.656774930784403,0.58554004376912,0.738768719410358
45266,0.646041392157705,0.472034320030851,0.629926671124233
13777,0.623468515874645,0.491353814911995,0.634335047416547
15511,0.616310248489142,0.244444444444444,0.43030303030303
549,0.581405546709488,0.195180014589707,0.252262489554756
22957,0.566414945558619,0.238095238095238,0.357142857142857
53914,0.546592530435121,0.369274472937998,0.480704713488415
39614,0.542680124948419,0.553911709406997,0.687723531706054
34288,0.539347701680332,0.450563556889583,0.509175077217316
32746,0.512853029886232,0.296499726664441,0.518109894665271
45187,0.51036358682231,0.342997170285018,0.46220119374881
24412,0.509272461665944,0.400163365332521,0.621870697043853
15370,0.496393564464618,0.176776695296637,0.263889524535212
10635,0.48356332819906,0.351401090527481,0.508972554098769
9131,0.466941816422957,0.176776695296637,0.340502612303499
29126,0.459224420486902,0.366987921708787,0.48747279090868
15,0.458753223266901,0.285714285714286,0.428571428571429
48353,0.44307593375659,0.340168025708305,0.448558996596207
8,0.428101738653573,0.350438322025231,0.218217890235992
17045,0.421585286777882,0.340168025708305,0.3659625273557
14871,0.41868260108633,0.351912198623902,0.47032453792654
47131,0.416945585256905,0.386920666725339,0.489319214806397
2248,0.416189862025467,0.320620028690041,0.462347469103309
12246,0.415831103355628,0,0.0540562477617335
36643,0.414775824678192,0.235160415402046,0.348402587194288
43681,0.414226569312939,0.22237479499833,0.36147201953391
1075,0.413725530487543,0.539359889970594,0.644379876300868
50691,0.406403592443305,0.134206094336741,0.179562716299555
47856,0.40420904702697,0.297732579078422,0.403938900855393
7049,0.400624856198047,0.518874521662771,0.686796837114429
20612,0.39065855720356,0.2,0.428571428571429
213,0.380995619953837,0.269679944985297,0.401217658828843
2125,0.367259173800802,0.333333333333333,0.392857142857143
28441,0.364420035105798,0.2,0.314285714285714
944,0.361782196662032,0.41222575117291,0.514886954228684
9774,0.346240026967808,0.323254091917618,0.410808614848558
6595,0.344501551057929,0.2,0.142857142857143
51985,0.344272539830694,0.276026223736942,0.260896966043602
12482,0.328728056096232,0.14824986333222,0.192785077084752
56552,0.320060969801449,0.358057437019716,0.382518426118725
10637,0.308918366528939,0.156477795061693,0.219317349029043
21738,0.300735432512636,0.250064591139174,0.335372088325507
13034,0.28178427306853,0.0716114874039433,0.147122471584125
932,0.275004443682254,0.123396985842633,0.202266731849903
53216,0.274176495362879,0.29277002188456,0.432449982093868
35831,0.267470671411107,0.0392232270276368,0.0248277987644665
50683,0.253207190500383,0.0681994339470473,0.152441858329776
33636,0.248735955749206,0.208606048609535,0.31954942596341
6524,0.244912042265437,0.0963142660661774,0.162834736819732
12266,0.240844435883565,0.114332390095006,0.151265845226883
9198,0.240488740752347,0.108993788420052,0.158658483079144
59,0.228369449036734,-0.0152676204138115,-0.00700526468338346
6685,0.210855360184344,0.0638333994570858,0.15291929188687
598,0.206948391175388,0.0666666666666667,0.142857142857143
32953,0.201867322892104,0.0823852554571635,0.131866491902856
6070,0.201640161087592,0.109963438161866,0.164024463502971
44188,0.196179261119616,0.140859042454753,0.184102029926259
9426,0.194308803363352,-0.0307728727448332,-0.0175439676455626
13110,0.192791578638741,0.121716123890037,0.174077655955698
2535,0.186707545442193,0.299183036802706,0.431210808007825
18210,0.184403589554947,0.0666666666666667,-0.0285714285714286
10290,0.183495153099093,0.188977679981868,0.266212571438073
27568,0.183018556539024,0.308606699924184,0.370624658330551
1344,0.175942072749958,0.111688078164698,0.137572509703776
2230,0.171623059760255,-0.228664780190012,-0.168073161363204
47576,0.170494459020121,0,0.0512989176042577
9399,0.164241284001575,-0.029630442547298,0.0012269947886599
6511,0.146006999605829,0,0.119047619047619
21766,0.145310208667151,0.0664596936756591,0.104263722570509
10902,0.144930382366083,-0.0817952012708366,-0.0499823612665144
39533,0.144822306531862,-0.0928476690885259,-0.0524623062587002
36788,0.143419663870005,0.204157368301433,0.288703620099052
27627,0.142852998758745,0.23188872011511,0.300928329715054
36,0.139484265936584,0.0336717514850737,0.054689054114583
12202,0.11947301460914,-0.140859042454753,-0.117155837225801
2576,0.113185306193359,-0.0460043706228236,-0.0672811189799443
1155,0.107854581224982,0.230021853114118,0.318056198814282
10492,0.102843617828494,-0.012104550653376,-0.00680615160861733
195,0.0997769117303697,0.11766968108291,0.0828741930164745
26744,0.0983240396022162,-0.232621052599618,-0.26056984162548
18970,0.0978430432877399,-0.0500626174321759,-0.109108945117996
113,0.0891777513081208,0.0779286500199197,0.12121258115646
6629,0.0891581148958957,-0.285738383406372,-0.336089429570184
39373,0.0724076314233419,0.145064713296415,0.237322226267284
12556,0.0717858159017027,-0.149914855418246,-0.234602968052655
18796,0.0617512613398194,0.0716114874039433,0.0882734829504749
7222,0.0547961276666142,0.00504154609610161,0.0149271758273247
9943,0.0467617903495989,0,-0.144942758913112
28,0.0442332270327663,-0.00152103965615481,0.0216023922999451
10412,0.041285604221645,-0.029131705995373,-0.0304661455161378
133,0.0398134768462166,0.0423583828507212,0.0691832067429352
17003,0.0394379330476723,0.0538091955765495,0.101252049042556
23434,0.0378891948789304,0.281387429766325,0.433879304102916
6556,0.0291329052848933,0.0377964473009227,0.0975900072948533
10095,0.0281011759658048,-0.188982236504614,-0.230341106360214
2639,0.024624061539267,-0.136699704022438,-0.166721537204805
42816,0.0223396797085212,0.077151674981046,0.233238592666612
149,0.0140028008402801,-0.285830975237515,-0.45379753568065
1678,0.0123157148317878,0,0.0425533880576045
7218,0.00805829964548407,0.0690407159065936,0.0661614545052631
6275,0.00608024270083632,0.0402480483691419,0.0679061764754681
51766,0.00473784049050876,-0.10174461594456,-0.123542466204547
7401,0.00422910060204358,-0.184017482491294,-0.183493960854393
821,0.00166199119846691,-0.0307728727448332,-0.0175439676455626
249,-0.00682534344905379,-0.0779286500199197,-0.0881546044774254
2808,-0.0101250914128015,-0.0481208995077737,-0.0555120778356615
9877,-0.0197334259490965,0.29277002188456,0.342356235824312
23838,-0.0231323287801684,-0.0881850299377705,-0.0836427881995887
9337,-0.0262898886585959,0.058554004376912,0.0502700289663172
18837,-0.0306538940561857,-0.138013111868471,-0.134562237959889
18896,-0.0392826958765906,-0.0169206845275491,-0.0121363977147287
2076,-0.0429975964811032,-0.0449466574975495,-0.0790277206784084
15535,-0.0470617249152866,-0.0341107364331661,-0.0221490597480729
9155,-0.0482028423063914,0.0162114328321672,0.0197132023893839
30365,-0.0533629675704517,-0.128123702266012,-0.0869656553478673
21557,-0.0538619238029062,0.0363696483726654,0.059881313095663
766,-0.0564212981141939,0.181818181818182,0.307692307692308
19678,-0.0610945830458315,-0.109108945117996,-0.107786363572193
NA,-0.0712525694117249,-0.0866434475553581,-0.12701707462276
37354,-0.0777891868493232,0.0779286500199197,0.096419098647184
63,-0.0805094090843466,0.215410109213832,0.242106753508764
51072,-0.0826023250568862,-0.250313087160879,-0.163663417676994
7251,-0.0873061060225111,-0.140859042454753,-0.225943400364045
3518,-0.0928181553105398,-0.0037984032732101,0.00299076126214341
6039,-0.100547949307234,-0.0353823775956013,-0.0201834820439565
23919,-0.10288547657453,0.168903903236511,0.2758594416459
39554,-0.108607292138399,-0.0412393049421161,-0.0766214166358195
9102,-0.109971479845643,-0.188982236504614,-0.13335537736644
1171,-0.118704814776439,-0.102868899974728,-0.0370624658330551
10353,-0.119091882625075,-0.384334167572849,-0.539834899384257
40842,-0.123777408982753,-0.0810336364197086,-0.107322658289543
6928,-0.125097770840134,-0.0975900072948533,-0.108112495523467
16897,-0.129103847160035,-0.27340560314183,-0.365406285789315
20853,-0.132509313624445,0,0
44636,-0.14662243413394,-0.318593002907317,-0.434271574428383
8577,-0.150268228887781,-0.270973381398567,-0.368638588080089
