"OwnerUserId","Pearson","Kendall","Spearman"
23204,0.795609887189685,0.683130051063973,0.792824967172092
13748,0.714866340340602,0.6,0.7
23240,0.665821011567668,0.197202659436654,0.334730963502289
45166,0.637167720795539,0.447213595499958,0.516100229611079
12384,0.592903784737314,0.444444444444445,0.55
16538,0.592847244506228,0.690065559342354,0.811679449913428
10620,0.564387763324506,0.642857142857143,0.785714285714286
50406,0.550970755533357,0.276026223736942,0.318874069608847
38892,0.52811809288565,0.208326913100868,0.285259832928268
34153,0.493449187441294,0.2,0.428571428571429
35679,0.488946690032579,-0.149071198499986,-0.0303588370359458
13727,0.473343419346226,0.276955854703499,0.385967288202377
9123,0.47125476759321,0.363636363636364,0.524475524475525
27983,0.438685561234624,0.058925565098879,0.110663348998637
52089,0.434206361934069,0.14824986333222,0.313275750262722
16853,0.421584067866653,0.230769230769231,0.131868131868132
2576,0.409952412890344,0.181848241863327,0.227548989763519
1330,0.38800289236074,0.11031460542155,0.157946126418749
21024,0.385641968142097,0.333333333333333,0.392857142857143
20492,0.370554191938692,-0.11766968108291,-0.096552550750703
676,0.367632402341412,0.155555555555556,0.0666666666666667
8878,0.355052523518856,0.0906923823984585,0.160441710313151
29587,0.352139472729431,0.175953835769447,0.235190895831323
40853,0.327398450495825,0.109108945117996,0.167667676667856
45264,0.311415233541702,-0.0256410256410256,0.043956043956044
1077,0.305988108390726,0.333333333333333,0.142857142857143
8820,0.291049116925092,0.1489445987332,0.256024386731261
2932,0.287812377449795,-0.0181818181818182,0.0181818181818182
21608,0.284688164748916,0.327326835353989,0.491026767384436
12473,0.283329385476708,0.333333333333333,0.371428571428571
26562,0.277680505788465,0.125462108784847,0.217044798612719
12515,0.274837541189839,0.155555555555556,0.151515151515151
8560,0.267025906596863,0.273064589708196,0.393623617823067
14913,0.257464191243441,0.142857142857143,0.178571428571429
19161,0.243795796725725,0.181818181818182,0.237762237762238
5041,0.214068189746383,0.254587538608658,0.514979292622701
18434,0.204736402401059,0.150187852296528,0.345511659540321
43077,0.192000302669452,0.204598301841142,0.347567436991889
14675,0.179002129643476,0.229667700705286,0.246648892054992
381,0.158086507257535,0.0666039887294778,0.0638689262755172
26394,0.153460566801527,0.0923186182344995,0.196492437630301
43294,0.152012536418521,0.0920087412456472,0.0797606054881803
843,0.147932392291179,0.111111111111111,0.115151515151515
17290,0.134732596417535,0.0845154254728517,0.0753144667880151
836,0.0783321833398389,0.131242740998839,0.222591362126246
26243,0.0620759226036816,0.0666666666666667,0.142857142857143
23305,0.0606116983896477,-0.148728505636361,-0.137816713571841
924,0.0592052258134783,0.0821399042260227,0.135225028413152
NA,0.0454921574408957,0.0666666666666667,0.0857142857142857
10517,0.0329667965540504,-0.138013111868471,-0.11595420713049
18540,0.0248413191175281,0.166666666666667,0.166666666666667
17696,0.0131290871530409,0,0
9420,-0.0216249115576972,-0.104761904761905,-0.117857142857143
44456,-0.0288456337963529,-0.0733975843417574,-0.086560589039859
34269,-0.0368562208355677,0,-0.133333333333333
9085,-0.0594460323583342,0.142857142857143,0.0714285714285714
14904,-0.0624341370693692,-0.0155775334585819,-0.0184995252063574
44139,-0.0850558588202484,0.0363696483726654,-0.0239525252382652
4683,-0.117537585647803,-0.2,-0.142857142857143
11097,-0.133317926365609,-0.186813186813187,-0.204395604395604
13413,-0.135309842302972,-0.0666666666666667,0.0857142857142857
30212,-0.146031624011374,0.181848241863327,0.251501515001784
15527,-0.191197163478226,0.0566441184037021,-0.00459800489871703
21,-0.212294595345309,-0.19990772779209,-0.29016714495971
27665,-0.21458033253285,-0.113389341902768,-0.243975018237133
15412,-0.224296338388255,-0.154303349962092,-0.110481438631553
8041,-0.224639265951975,-0.0666666666666667,-0.142857142857143
471,-0.272206237900772,-0.226078922101676,-0.296466707038895
108,-0.28969145525606,-0.205128205128205,-0.247252747252747
17208,-0.306092518847505,-0.102868899974728,-0.185312329165275
5091,-0.345525437824273,-0.276026223736942,-0.260896966043602
29217,-0.371925885200783,-0.316227766016838,-0.359092423229804
964,-0.419538323092502,0.0363696483726654,-0.0838338383339281
45374,-0.445414485960606,-0.402339899383612,-0.515879344877218
35644,-0.462310265883187,-0.308606699924184,-0.370624658330551
5177,-0.463023548327786,-0.414039335605413,-0.492805380304581
28175,-0.522556634016097,-0.542857142857143,-0.560714285714286
54944,-0.526331481495647,-0.308606699924184,-0.444749589996661
30107,-0.528040336325341,-0.597614304667197,-0.782623792124926
97,-0.529836004430057,-0.254587538608658,-0.359287878573978
609,-0.552355671475424,-0.466666666666667,-0.6
29412,-0.565596895313761,-0.411475599898912,-0.555936987495826
31434,-0.577272801758963,-0.58554004376912,-0.756787468664269
50727,-0.595584246948019,-0.619047619047619,-0.75
26019,-0.610342843444336,-0.450563556889583,-0.67283849489431
32697,-0.614485476774526,-0.466666666666667,-0.6
16024,-0.615931752268904,-0.386463459033268,-0.493911620988474
18626,-0.635917709096769,-0.512620129797178,-0.645658452563459
13023,-0.65453266090597,-0.449466574975495,-0.559273100185659
53479,-0.659867772890067,-0.602464076076709,-0.676123403782813
29575,-0.703397750384884,-0.5,-0.690476190476191
2452,-0.716758909907955,-0.781818181818182,-0.918181818181818
33202,-0.717806344973774,-0.617213399848368,-0.741249316661101
816,-0.805696440093023,-0.6,-0.771428571428571
