"OwnerUserId","Pearson","Kendall","Spearman"
16853,0.887760885964876,0.929669680201368,0.979088068244196
41929,0.838598088029512,0.894427190999916,0.94112394811432
62114,0.816496580927726,0.732467020764714,0.848668424791505
24409,0.664239708001566,0.544949260913066,0.617213399848368
38892,0.663313785988779,0.328103044258367,0.464706302368306
45166,0.657439585161636,0.434923894976986,0.537584149290273
12384,0.64845920044097,0.327468504625003,0.437327578887281
12515,0.633197207329858,0.457329560380024,0.605063380907533
819,0.622481979882452,0.414039335605413,0.579771035652448
10620,0.620410933592262,0.585322556838255,0.763268813187027
34269,0.596061087014792,0.434271574428383,0.611534651529365
20492,0.590149671876874,0.294627825494395,0.502241353147662
13727,0.584668116782552,0.568750123084787,0.67543574845606
61418,0.581996579788697,0.413037060265546,0.495521904704482
201,0.58129873636701,0.618284022335312,0.790433332862751
1330,0.581182650204085,0.427002175818853,0.540948323926971
13748,0.572605310652191,0.435194139889245,0.64416032843977
41728,0.568814045178854,0.53611096424751,0.625741569192526
27432,0.543660282219562,0.298142396999972,0.394664881467296
15569,0.522232967867094,0.450748935855209,0.55048188256318
16538,0.518578558273184,0.518874521662771,0.686796837114429
25755,0.500446761072006,0.195180014589707,0.288299988062579
66759,0.497050121747708,0.358057437019716,0.382518426118725
34153,0.494789348152177,0.211950261485958,0.340609013688241
52291,0.487950036474267,0.430331482911935,0.487950036474267
14006,0.485753676521258,0.307332337839247,0.407934615203979
41525,0.485276435665658,0.397523195999963,0.481485426502377
43215,0.474341649025257,0.29277002188456,0.576599976125158
58135,0.451340395450713,-0.0716114874039433,0
9123,0.411619746650932,0.373978796003383,0.498867590711625
2576,0.410460751862328,0.181848241863327,0.227548989763519
50406,0.407153998611196,0.0309492230295086,0.0519875244910036
14994,0.402789890258301,0.253546276418555,0.284521318976946
27983,0.402129429774806,0.0762770071396474,0.110609649115641
26562,0.401915427541171,0.068657153405925,0.166505992537516
2932,0.398544023338247,-0.0389249472080762,0.032644765748164
14779,0.393499441386194,0.0975900072948533,0.0540562477617335
44139,0.387191470281296,0.304290309725092,0.395203378419455
847,0.380185291509133,0.11640504929493,0.196946385566932
10902,0.377964473009227,0.322329185610152,0.400500939457407
676,0.367970584545775,-0.102868899974728,-0.14824986333222
63906,0.357370844945932,0.229174624257053,0.329914439536929
21024,0.354042443858941,0.249675113572944,0.301315864729297
30408,0.349005030448267,0.298142396999972,0.455382555539187
40853,0.346978448981179,-0.114208048144032,-0.139614164853819
24162,0.341181036421917,0.0920719123764985,0.122064577251754
23240,0.312771621085612,0.23124864503144,0.284289287721296
8820,0.310751465184348,0.335242617200756,0.478503168751374
381,0.310360454865939,0.163340618113248,0.240354245967887
44456,0.308946192786664,0.0416125189288239,0.0577885596397065
