"OwnerUserId","Pearson","Kendall","Spearman"
16853,0.908576331586689,0.954545454545455,0.987804878048781
41929,0.889708396549004,0.921954445729289,0.962950012862935
12515,0.866995155693711,0.568328616225395,0.713427896983352
24409,0.846623432790647,0.635085296108588,0.700649049745371
13727,0.818412069262835,0.659966329107444,0.765563379462524
20492,0.742345165235916,0.442339187320733,0.64007575309253
35644,0.701459269478207,0.240192230707631,0.324486447240186
52089,0.692151315917068,-0.0199064384295011,0.0348587913628286
63906,0.688228677712968,0.340168025708304,0.440088026408803
66759,0.686303617583319,0.476330511622467,0.542648861709712
34269,0.684400240983349,0.519830092493725,0.671394858301181
41525,0.66488531215805,0.398962499287518,0.468189469319644
16538,0.659692234093876,0.550782483869826,0.738403197550999
40853,0.654836045364227,-0.00489831336024281,0.0105969676399397
201,0.642529554317542,0.628571428571429,0.810924369747899
9123,0.624608252486673,0.480750175372543,0.615122785239021
2932,0.607279288718339,0.161479470199646,0.275043856152101
43215,0.600140333555342,0.461538461538462,0.670731707317073
45166,0.597821183996684,0.462250163521024,0.564670801919531
38892,0.597300112401477,0.447377020901174,0.583472861389478
61418,0.594673759054083,0.489490694090439,0.552316782065507
676,0.59360417218601,0.188982236504614,0.243975018237133
62114,0.593429711726687,0.842927230423525,0.914421328097879
10620,0.592079668936509,0.646170268502561,0.812766516651252
47832,0.5903378252394,0.411475599898912,0.45888943638397
843,0.589242033772467,0.254587538608658,0.311382828097447
1077,0.583233149620738,0.5,0.476190476190476
847,0.570782074139137,0.28322059201851,0.400026426188382
50406,0.553362295625608,0.20385887657505,0.239091267398752
30408,0.543266848573762,0.476330511622467,0.617496980566224
1156,0.540692036390275,0.485071250072666,0.495073771488337
8275,0.537822628847932,0.307793505625546,0.376162619751507
25755,0.537651103085645,0.340168025708305,0.463552534650553
50833,0.535635253424636,-0.165822779387697,-0.190540210708391
33759,0.526296802837819,0.251105928229738,0.356737600340936
13370,0.522224388042884,0.122474487139159,0.188682977034985
52257,0.521588480893957,0.365148371670111,0.449823451060242
1330,0.511360734600134,0.475997621877197,0.596250781529649
13748,0.505680941145751,0.518874521662771,0.677337297412478
21024,0.503080551889915,0.325169952613596,0.407483505734794
819,0.500203544068364,0.58554004376912,0.738768719410358
23305,0.496447344149477,0.156130152217466,0.223012274668501
43077,0.493362692069805,0.161164592805076,0.202938515772736
58135,0.489498599670645,0,0.0660848048043191
26394,0.486352159032611,0.39545578941935,0.467712234318488
44456,0.477020530119435,0.219802916036679,0.284944934232494
26562,0.463671299779237,0.151493131036496,0.272420515041792
29781,0.459093678437885,0.368932393686311,0.467473495004229
12384,0.453851963589577,0.451848057057532,0.583988165098312
53357,0.442731114468721,0.484623752873684,0.641258931391095
14779,0.436346087047951,0.296296296296296,0.343373493975904
27432,0.431739304024312,0.461880215351701,0.546729406085187
2576,0.426126470653572,0.319142369252113,0.372934926991446
182,0.41783630804978,0.29277002188456,0.486506229855602
24593,0.415358989060998,0.281718084909506,0.354649682807595
6478,0.409394341255641,0.188712839024099,0.224246542674048
8820,0.406823895672246,0.425165426145129,0.576546394544998
52291,0.403679140360134,0.529812942826018,0.587944735792131
14913,0.400933670118168,0.240377207424079,0.344626629955338
23240,0.396981073604721,0.406780143898501,0.484323271455994
14006,0.395661016327104,0.4603008069128,0.57038328232139
23204,0.393750566564181,0.0267595946166198,0.0399298039139879
45264,0.392464799787499,0.150918485504423,0.198510955181062
41728,0.381657463387423,0.514495755427527,0.596761935277372
